frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0045.obj,492,980,0.007319500029552728,0.00013798900006804616,0.0002936809998936951,0.007457489029620774,0.007613181029446423,0.8037725000176579,0.012275599990971386,0.8160481000086293
bub_0046.obj,492,980,0.007220500032417476,0.00024888800049666316,0.0002924539998639375,0.00746938803291414,0.007512954032281413,0.818073500005994,0.012103399960324168,0.8301768999663182
bub_0047.obj,492,980,0.0072799999616108835,0.00012748199980705977,0.0002942769997753203,0.007407481961417943,0.007574276961386204,0.7541345999925397,0.012267099984455854,0.7664016999769956
bub_0048.obj,492,980,0.007213100034277886,0.00013281500025186688,0.00029595900035928936,0.007345915034529753,0.007509059034637175,0.7369186999858357,0.01227349997498095,0.7491921999608167
bub_0049.obj,492,980,0.007306099985726178,0.00018375900050159543,0.00030003399995621294,0.007489858986227773,0.007606133985682391,0.8345357000362128,0.012185400002636015,0.8467211000388488
bub_0050.obj,492,980,0.007279199955519289,0.00013169300043955445,0.0002902600000379607,0.007410892955958843,0.007569459955557249,0.8194627000484616,0.011801099986769259,0.8312638000352308
bub_0051.obj,492,980,0.007445199997164309,0.00011515600024722517,0.00029611999983899297,0.007560355997411534,0.007741319997003302,0.8270921999937855,0.012013900035526603,0.8391061000293121
bub_0052.obj,492,980,0.007204099965747446,0.00013507099996786564,0.00047183599963318557,0.007339170965715311,0.007675935965380631,0.9974855000036769,0.01168239995604381,1.0091678999597207
bub_0053.obj,492,980,0.0071959999622777104,0.000253058000234887,0.00030200599983800204,0.007449057962512598,0.007498005962115712,0.8256621999898925,0.011610299989115447,0.837272499979008
bub_0054.obj,492,980,0.007261499995365739,0.00024329100036993623,0.000293445999850519,0.007504790995735675,0.007554945995216258,0.8472645999863744,0.01139790000161156,0.8586624999879859
bub_0055.obj,492,980,0.007198599982075393,0.00013469700003042816,0.0002966450003441423,0.007333296982105822,0.007495244982419535,0.7828031000099145,0.010334399994462729,0.7931375000043772
bub_0056.obj,492,980,0.007352799992077053,0.0001345010002842173,0.0002972260001115501,0.00748730099236127,0.0076500259921886025,0.7938389000482857,0.011375500005669892,0.8052144000539556
bub_0057.obj,492,980,0.007382200041320175,0.00025223399978131056,0.0003003650001483038,0.007634434041101486,0.0076825650414684785,0.7762652999954298,0.01174180000089109,0.7880070999963209
bub_0058.obj,492,980,0.007671100029256195,0.00012241099961102009,0.0002958319999743253,0.0077935110288672145,0.00796693202923052,0.7453883999842219,0.011513100005686283,0.7569014999899082
bub_0059.obj,492,980,0.007134300016332418,0.00013629699999000876,0.0002969260001555085,0.007270597016322426,0.0074312260164879265,0.7120137000456452,0.011484199960250407,0.7234979000058956
bub_0060.obj,492,980,0.007152699981816113,0.00026495700003579257,0.0003008850000333041,0.007417656981851905,0.007453584981849417,0.7103060000226833,0.01194019999820739,0.7222462000208907
bub_0061.obj,492,980,0.007138699991628528,0.00013537799997720868,0.00029539200011640787,0.007274077991605736,0.007434091991744936,0.7024745999951847,0.012068799987901002,0.7145433999830857
