frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0090.obj,492,980,0.00706129998434335,0.0002453329996205866,0.00029253099986817685,0.007306632983963937,0.007353830984211527,0.8405092000029981,0.014410299947485328,0.8549194999504834
bub_0091.obj,492,980,0.006962300045415759,0.00020238400029484182,0.0002927400002954528,0.007164684045710601,0.007255040045711212,0.8313367000082508,0.015971100016031414,0.8473078000242822
bub_0092.obj,492,980,0.007053100038319826,0.00012691899959463626,0.0003003739996347576,0.0071800190379144625,0.0073534740379545835,0.812051699962467,0.014908400014974177,0.8269600999774411
bub_0093.obj,492,980,0.007226699963212013,0.00011906799976713955,0.0002990050002699718,0.007345767962979153,0.007525704963481985,0.8253880999982357,0.014272000000346452,0.8396600999985822
bub_0094.obj,492,980,0.007213699980638921,0.00012583700008690358,0.00029406099987681954,0.007339536980725825,0.007507760980515741,0.8330344999558292,0.015261900029145181,0.8482963999849744
bub_0095.obj,492,980,0.0071625999989919364,0.00019163399992976337,0.00030812499986495825,0.0073542339989217,0.0074707249988568945,0.872459499980323,0.01495230000000447,0.8874117999803275
bub_0096.obj,492,980,0.007238399994093925,0.00015716299996711313,0.00029792899964377285,0.007395562994061038,0.007536328993737697,0.9217248000204563,0.016880800016224384,0.9386056000366807
bub_0097.obj,492,980,0.007330199994612485,0.00024460500048007817,0.0002986720000626519,0.007574804995092563,0.007628871994675137,0.8980409000068903,0.015421799966134131,0.9134626999730244
bub_0098.obj,492,980,0.007163100002799183,0.00012826099991798402,0.0002973479998763651,0.007291361002717167,0.007460448002675548,0.8762141999904998,0.015504600014537573,0.8917188000050373
bub_0099.obj,492,980,0.0074095000163652,0.00010398699960205704,0.0002960990002611652,0.007513487015967257,0.007705599016626366,0.8700632000109181,0.014679499960038811,0.8847426999709569
bub_0100.obj,492,980,0.0072546000010333955,0.00011734700005035848,0.0002959689998533577,0.007371947001083754,0.007550569000886753,0.8749566999613307,0.014754500007256866,0.8897111999685876
bub_0101.obj,492,980,0.007127600023522973,0.00012367799994535743,0.00030025799991562963,0.0072512780234683305,0.0074278580234386025,0.8804844000260346,0.01477599999634549,0.89526040002238
bub_0102.obj,492,980,0.0071977999759837985,0.00013264100009109824,0.0002893729996867478,0.007330440976074897,0.007487172975670546,0.8807590000214987,0.014273100008722395,0.895032100030221
bub_0103.obj,492,980,0.007212800031993538,0.00012413399992510676,0.0002933580003445968,0.007336934031918645,0.0075061580323381345,0.8904681999702007,0.014434000011533499,0.9049021999817342
bub_0104.obj,492,980,0.007151000027079135,0.0002579210000112653,0.0002966579998610541,0.007408921027090401,0.007447658026940189,0.9248073999769986,0.014211900008376688,0.9390192999853753
bub_0105.obj,492,980,0.00715920003131032,0.00013298499980010092,0.0002956749999430031,0.007292185031110421,0.0074548750312533225,0.9213927999953739,0.014078900043386966,0.9354717000387609
bub_0106.obj,492,980,0.007138999993912876,0.00020029500010423362,0.00029625400027725844,0.00733929499401711,0.007435253994190134,0.9379163000266999,0.015050000045448542,0.9529663000721484
bub_0107.obj,492,980,0.007114799984265119,0.00013105700025334955,0.00028923900041263553,0.007245856984518469,0.007404038984677754,0.9411867000162601,0.015339999983552843,0.956526699999813
bub_0108.obj,492,980,0.007188700023107231,0.00013237199978902937,0.0002991649997420609,0.00732107202289626,0.007487865022849292,0.9360782000003383,0.015963200014084578,0.9520414000144228
bub_0109.obj,492,980,0.007487600028980523,0.00013587200024630874,0.00029881900001782924,0.007623472029226832,0.0077864190289983525,0.932680599973537,0.016547000035643578,0.9492276000091806
bub_0110.obj,492,980,0.007275100040715188,0.00012076299986802042,0.00029564500029664485,0.007395863040583209,0.007570745041011833,0.9534010000061244,0.015905999985989183,0.9693069999921136
bub_0111.obj,492,980,0.0071279999683611095,0.00012419099977705627,0.0003563009999925271,0.0072521909681381655,0.007484300968353636,0.953952300013043,0.015369600034318864,0.9693219000473619
bub_0112.obj,492,980,0.007403200026601553,0.0001233870000578463,0.0002913719997741282,0.007526587026659399,0.007694572026375681,0.976806899998337,0.015332200040575117,0.9921391000389121
bub_0113.obj,492,980,0.0071514000301249325,0.00011892100039403885,0.0002960650000022724,0.007270321030518972,0.007447465030127205,0.9455273000057787,0.01601630001096055,0.9615436000167392
bub_0114.obj,492,980,0.00711899995803833,0.00012110900017432869,0.0002945329999784008,0.007240108958212659,0.007413532958016731,0.9634670999948867,0.015980199968907982,0.9794472999637946
bub_0115.obj,492,980,0.007158000022172928,0.00011604400002397597,0.0002943669998785481,0.0072740440221969035,0.007452367022051476,0.9532349000219256,0.01602370000910014,0.9692586000310257
bub_0116.obj,492,980,0.007213600038085133,0.00012477800017222763,0.0002887330000521615,0.00733837803825736,0.0075023330381372945,0.959405199973844,0.01574639999307692,0.9751515999669209
bub_0117.obj,492,980,0.007067399972584099,0.00024102800001855938,0.00029039900051429867,0.007308427972602658,0.0073577989730983975,0.9813229999854229,0.015216600033454597,0.9965396000188775
